Time (UTC+10),Regions NSW Trading Total Intermittent Generation (MW),Regions SA Trading Total Intermittent Generation (MW),Regions TAS Trading Total Intermittent Generation (MW),Regions VIC Trading Total Intermittent Generation (MW),Regions NSW Operational Demand (MW),Regions SA Operational Demand (MW),Regions TAS Operational Demand (MW),Regions VIC Operational Demand (MW)
2020-09-28 18:30:00,1.34,177.32,151.22,76.58,9163,1590,1322,5935
2020-09-28 19:00:00,1.13,168.84,148.24,81.9,9334,1671,1359,6217
2020-09-28 19:30:00,2.38,164.69,143.86,92.37,9186,1735,1351,6235
2020-09-28 20:00:00,25.56,164.73,142.2,95.55,8950,1721,1338,6156
2020-09-28 20:30:00,37.89,157.5,131.53,84.04,8808,1701,1324,5987
2020-09-28 21:00:00,44.16,156.46,130.59,86.71,8581,1669,1302,5887
2020-09-28 21:30:00,49.76,165.62,129.73,86.04,8406,1648,1278,5739
2020-09-28 22:00:00,44.84,196.67,120.84,88.86,8167,1593,1249,5542
2020-09-28 22:30:00,40.27,216.95,115.31,94.29,8092,1541,1209,5352
2020-09-28 23:00:00,44.12,182.38,109.17,94.25,7924,1497,1162,5172
2020-09-28 23:30:00,36.43,165.87,101.3,89.55,7755,1464,1119,5259
2020-09-29 00:00:00,21.77,196.08,97.67,77.14,7735,1614,1096,5241
2020-09-29 00:30:00,14.24,214.61,95.89,89.04,7572,1604,1072,5052
2020-09-29 01:00:00,4.26,220.55,100.09,102.48,7413,1568,1062,4871
2020-09-29 01:30:00,3.69,167.5,95.34,112.44,7224,1467,1055,4752
2020-09-29 02:00:00,3.16,174.66,99.58,113.14,7041,1385,1048,4566
2020-09-29 02:30:00,2.71,187.16,102.23,108.49,6747,1325,1055,4417
2020-09-29 03:00:00,2.77,204.64,100.22,99.18,6539,1287,1053,4322
2020-09-29 03:30:00,3.59,208.18,99.16,101.49,6336,1247,1051,4254
2020-09-29 04:00:00,3.28,210.07,91.1,102.08,6202,1221,1054,4242
2020-09-29 04:30:00,3.19,222.62,81.28,113.35,6251,1207,1062,4296
2020-09-29 05:00:00,3.14,245.25,77.28,110.24,6351,1209,1074,4332
2020-09-29 05:30:00,2.91,248.37,80.3,116.54,6606,1214,1102,4504
2020-09-29 06:00:00,2.48,256.28,94.0,139.22,6835,1249,1134,4727
2020-09-29 06:30:00,3.43,250.35,101.6,152.82,7262,1282,1201,5017
2020-09-29 07:00:00,11.8,249.47,102.83,160.49,7476,1353,1243,5274
2020-09-29 07:30:00,24.79,241.87,91.32,175.75,7536,1355,1286,5321
2020-09-29 08:00:00,30.83,250.14,89.21,190.72,7523,1372,1306,5406
2020-09-29 08:30:00,36.06,260.1,90.65,189.48,7427,1373,1296,5360
2020-09-29 09:00:00,41.26,258.75,90.42,170.23,7208,1352,1273,5016
2020-09-29 09:30:00,51.51,271.58,95.72,166.98,7109,1354,1247,5051
2020-09-29 10:00:00,55.32,282.85,91.96,204.27,7002,1337,1214,4821
2020-09-29 10:30:00,55.15,231.52,92.63,226.22,6847,1341,1184,4673
2020-09-29 11:00:00,55.36,221.44,96.47,245.14,6620,1371,1149,4548
2020-09-29 11:30:00,56.02,229.35,103.61,244.89,6464,1373,1131,4305
2020-09-29 12:00:00,56.49,228.88,132.12,270.52,6355,1354,1113,4217
2020-09-29 12:30:00,58.88,195.5,137.18,268.59,6303,1323,1100,4176
2020-09-29 13:00:00,51.57,186.01,132.21,284.56,6299,1281,1097,4116
2020-09-29 13:30:00,45.52,188.67,144.45,287.24,6353,1370,1097,4185
2020-09-29 14:00:00,43.51,155.98,150.1,281.4,6391,1435,1095,4239
2020-09-29 14:30:00,50.69,118.46,157.47,286.94,6455,1549,1111,4286
2020-09-29 15:00:00,40.68,100.41,158.58,270.79,6528,1614,1121,4327
2020-09-29 15:30:00,40.47,91.06,169.19,252.51,6752,1641,1138,4546
2020-09-29 16:00:00,31.41,94.26,182.93,246.61,7037,1636,1143,4698
2020-09-29 16:30:00,12.42,84.47,186.36,242.34,7354,1630,1139,4916
2020-09-29 17:00:00,6.85,101.75,178.49,223.6,7708,1650,1179,5170
2020-09-29 17:30:00,2.65,79.97,182.86,177.11,8099,1726,1240,5386
2020-09-29 18:00:00,0.25,90.4,180.48,175.99,8592,1807,1298,5636
2020-09-29 18:30:00,-0.06,98.18,180.05,176.08,9026,1882,1329,5821
2020-09-29 19:00:00,-0.05,78.71,183.54,174.37,9165,1945,1352,5954
2020-09-29 19:30:00,-0.05,56.08,184.83,201.8,9006,1926,1348,5880
2020-09-29 20:00:00,1.64,69.9,185.79,219.61,8791,1882,1331,5781
2020-09-29 20:30:00,31.07,67.81,188.71,220.2,8612,1842,1321,5628
2020-09-29 21:00:00,36.58,75.91,189.61,195.2,8413,1763,1290,5491
2020-09-29 21:30:00,36.46,73.94,193.8,211.93,8196,1721,1249,5325
2020-09-29 22:00:00,34.02,59.35,197.81,219.67,8009,1641,1214,5170
2020-09-29 22:30:00,30.68,77.55,192.12,199.48,7950,1565,1175,5026
2020-09-29 23:00:00,26.89,71.39,175.46,191.72,7798,1506,1148,4870
2020-09-29 23:30:00,16.57,94.59,166.28,198.0,7681,1462,1116,5002
2020-09-30 00:00:00,15.83,76.65,169.05,193.02,7644,1618,1097,5015
2020-09-30 00:30:00,21.64,86.06,174.11,191.74,7480,1617,1081,4836
2020-09-30 01:00:00,33.5,81.04,169.46,192.39,7360,1566,1064,4695
2020-09-30 01:30:00,41.81,59.39,169.23,154.66,7157,1459,1063,4545
2020-09-30 02:00:00,36.11,72.08,154.68,163.57,6937,1375,1051,4353
2020-09-30 02:30:00,15.48,69.92,134.31,156.28,6659,1321,1050,4207
2020-09-30 03:00:00,3.45,81.27,122.14,180.55,6420,1287,1040,4101
2020-09-30 03:30:00,1.81,77.85,108.99,217.52,6274,1254,1015,4067
2020-09-30 04:00:00,1.03,79.13,102.12,222.69,6204,1229,1032,4000
2020-09-30 04:30:00,1.02,82.25,102.08,208.08,6193,1227,1031,4007
2020-09-30 05:00:00,0.92,87.65,87.61,179.68,6262,1216,1043,4030
2020-09-30 05:30:00,0.53,95.35,94.23,190.15,6497,1230,1074,4146
2020-09-30 06:00:00,0.52,99.82,117.78,208.28,6779,1271,1091,4305
2020-09-30 06:30:00,1.06,105.9,128.85,185.18,7149,1305,1133,4553
2020-09-30 07:00:00,3.42,116.21,127.39,141.07,7499,1370,1179,4854
2020-09-30 07:30:00,5.33,104.66,128.72,162.33,7614,1395,1230,5076
2020-09-30 08:00:00,12.72,103.45,141.98,168.32,7658,1420,1285,5303
2020-09-30 08:30:00,15.95,111.28,142.38,186.52,7655,1451,1307,5454
2020-09-30 09:00:00,12.93,98.2,139.12,209.24,7638,1389,1298,5394
2020-09-30 09:30:00,22.05,145.85,138.73,258.18,7595,1283,1264,5150
2020-09-30 10:00:00,30.7,170.99,143.57,317.64,7503,1128,1239,5048
2020-09-30 10:30:00,34.64,163.16,140.25,324.3,7563,1069,1229,5021
2020-09-30 11:00:00,72.95,160.36,129.85,328.22,7537,1016,1214,4974
2020-09-30 11:30:00,109.13,96.52,120.12,335.71,7491,1145,1207,4977
2020-09-30 12:00:00,118.99,86.9,116.93,340.18,7439,1203,1192,4906
2020-09-30 12:30:00,105.98,115.19,127.55,340.94,7409,1313,1196,4959
2020-09-30 13:00:00,90.65,141.5,131.8,339.12,7340,1321,1187,4917
2020-09-30 13:30:00,64.12,156.27,118.01,324.94,7498,1349,1132,4922
2020-09-30 14:00:00,34.1,109.93,117.01,309.91,7605,1342,1161,4958
2020-09-30 14:30:00,21.9,131.16,107.01,301.16,7773,1348,1158,4930
2020-09-30 15:00:00,24.78,143.82,106.28,302.01,7978,1432,1161,5054
2020-09-30 15:30:00,18.86,160.31,98.92,296.78,8059,1474,1158,5107
2020-09-30 16:00:00,24.88,167.73,103.01,267.94,8142,1401,1165,5167
2020-09-30 16:30:00,23.56,184.35,124.87,264.62,8267,1391,1177,5306
2020-09-30 17:00:00,38.25,173.95,115.33,262.1,8489,1387,1210,5493
2020-09-30 17:30:00,52.93,164.93,123.87,295.72,8689,1502,1267,5674
2020-09-30 18:00:00,54.04,169.57,154.83,278.74,8958,1637,1343,5852
2020-09-30 18:30:00,43.22,139.94,154.49,254.92,9233,1720,1354,6017
2020-09-30 19:00:00,33.77,155.85,162.24,263.74,9261,1802,1345,6033
2020-09-30 19:30:00,42.34,163.95,116.52,248.49,8967,1850,1327,5960
2020-09-30 20:00:00,28.1,156.47,146.78,212.48,8770,1819,1326,5802
2020-09-30 20:30:00,30.13,150.58,145.06,209.71,8556,1778,1293,5602
2020-09-30 21:00:00,49.47,133.44,162.64,198.3,8383,1733,1273,5481
2020-09-30 21:30:00,56.24,126.26,177.8,214.82,8168,1708,1231,5373
2020-09-30 22:00:00,66.14,115.41,168.81,307.64,7947,1653,1196,5212
2020-09-30 22:30:00,76.06,116.09,182.29,285.64,7951,1588,1169,5036
2020-09-30 23:00:00,100.85,97.21,187.13,261.62,7807,1523,1153,4924
2020-09-30 23:30:00,121.63,81.09,170.64,236.61,7672,1466,1111,5075
2020-10-01 00:00:00,135.75,89.93,177.11,198.02,7653,1627,1090,5054
2020-10-01 00:30:00,137.08,103.15,186.96,162.22,7487,1630,1077,4862
2020-10-01 01:00:00,137.2,86.1,196.51,180.76,7282,1575,1073,4729
2020-10-01 01:30:00,137.02,78.57,188.81,232.19,7113,1482,1065,4604
2020-10-01 02:00:00,141.27,57.16,192.25,243.01,6888,1410,1070,4439
2020-10-01 02:30:00,141.15,64.34,182.77,248.09,6597,1366,1053,4293
2020-10-01 03:00:00,140.19,56.47,187.76,246.55,6378,1326,1056,4187
2020-10-01 03:30:00,141.73,48.83,188.44,229.37,6218,1275,1060,4115
2020-10-01 04:00:00,140.73,37.96,167.13,193.89,6162,1253,1056,4110
2020-10-01 04:30:00,131.75,41.45,170.89,176.72,6144,1235,1066,4139
2020-10-01 05:00:00,129.17,30.82,188.11,145.46,6219,1235,1079,4174
2020-10-01 05:30:00,139.74,26.89,187.07,137.41,6418,1245,1114,4313
2020-10-01 06:00:00,126.22,25.72,191.83,108.77,6678,1282,1160,4511
2020-10-01 06:30:00,115.11,23.37,167.88,105.66,7040,1322,1207,4773
2020-10-01 07:00:00,111.25,30.32,156.48,100.75,7331,1387,1229,4925
2020-10-01 07:30:00,103.1,30.36,165.74,100.05,7349,1394,1261,4954
2020-10-01 08:00:00,125.17,33.55,153.37,61.06,7218,1329,1280,4944
2020-10-01 08:30:00,131.2,41.79,146.53,51.25,7094,1252,1270,4888
2020-10-01 09:00:00,155.74,47.08,139.0,44.43,6906,1144,1240,4736
2020-10-01 09:30:00,165.2,43.44,145.78,39.62,6766,1022,1194,4605
2020-10-01 10:00:00,181.68,57.86,138.72,37.61,6675,902,1151,4404
2020-10-01 10:30:00,198.61,69.98,109.79,45.41,6575,814,1122,4236
2020-10-01 11:00:00,195.2,69.62,97.8,57.58,6499,733,1100,4160
2020-10-01 11:30:00,188.69,61.53,134.81,74.44,6404,669,1108,4135
2020-10-01 12:00:00,187.21,42.65,148.38,84.19,6339,658,1105,4136
2020-10-01 12:30:00,185.26,45.31,152.53,97.13,6304,606,1105,4110
2020-10-01 13:00:00,188.32,44.11,148.44,103.99,6303,589,1109,4006
2020-10-01 13:30:00,193.44,46.91,144.06,107.31,6365,590,1097,3920
2020-10-01 14:00:00,193.63,47.08,150.29,104.5,6428,610,1102,3866
2020-10-01 14:30:00,193.68,54.19,145.46,111.23,6526,638,1106,3861
2020-10-01 15:00:00,193.91,48.33,143.41,135.0,6670,678,1125,3906
2020-10-01 15:30:00,186.89,45.76,154.37,158.5,6851,741,1145,3997
2020-10-01 16:00:00,182.32,44.84,153.6,167.43,7014,819,1165,4177
2020-10-01 16:30:00,180.74,85.32,147.61,194.81,7278,922,1185,4425
2020-10-01 17:00:00,174.36,87.04,148.15,224.32,7583,1029,1172,4691
2020-10-01 17:30:00,157.98,77.21,160.93,218.41,7852,1179,1210,5009
2020-10-01 18:00:00,144.81,66.5,152.51,196.85,8220,1338,1279,5336
2020-10-01 18:30:00,131.19,64.83,147.86,196.44,8595,1472,1324,5595
2020-10-01 19:00:00,108.06,62.6,134.66,203.43,8745,1546,1352,5786
2020-10-01 19:30:00,95.86,80.86,138.18,203.54,8594,1620,1341,5821
2020-10-01 20:00:00,68.19,95.1,134.48,214.16,8397,1599,1320,5719
2020-10-01 20:30:00,92.33,107.69,124.86,231.94,8279,1569,1292,5575
2020-10-01 21:00:00,87.83,111.42,130.54,246.42,8155,1549,1240,5466
2020-10-01 21:30:00,91.95,121.69,131.5,241.92,7968,1513,1211,5337
2020-10-01 22:00:00,86.94,123.55,131.1,250.43,7781,1475,1198,5208
2020-10-01 22:30:00,61.61,137.26,132.48,268.2,7814,1427,1153,5036
2020-10-01 23:00:00,66.17,150.8,127.8,290.83,7676,1384,1116,4918
2020-10-01 23:30:00,59.28,160.51,120.88,303.63,7603,1338,1088,4985
2020-10-02 00:00:00,51.76,188.79,113.93,306.31,7559,1484,1055,5009
2020-10-02 00:30:00,57.17,200.41,134.32,309.89,7415,1480,1037,4832
2020-10-02 01:00:00,73.28,202.82,146.05,314.15,7266,1435,1032,4645
2020-10-02 01:30:00,75.32,198.49,140.22,332.3,7052,1355,1032,4567
2020-10-02 02:00:00,54.76,198.61,120.2,348.46,6884,1287,1043,4372
2020-10-02 02:30:00,50.31,204.66,130.53,351.7,6623,1240,1057,4218
2020-10-02 03:00:00,53.24,205.49,86.67,339.65,6393,1209,1050,4123
2020-10-02 03:30:00,45.48,205.47,95.14,341.5,6249,1173,1059,4031
2020-10-02 04:00:00,49.12,205.28,131.87,349.12,6179,1164,1059,4025
2020-10-02 04:30:00,61.35,166.45,142.96,341.15,6187,1152,1076,4037
2020-10-02 05:00:00,68.72,196.53,141.87,359.1,6265,1165,1075,4051
2020-10-02 05:30:00,62.81,196.32,152.6,365.8,6482,1173,1078,4221
2020-10-02 06:00:00,54.64,201.42,163.24,351.56,6664,1201,1096,4332
2020-10-02 06:30:00,59.17,201.13,167.82,330.56,6993,1218,1137,4593
2020-10-02 07:00:00,65.85,200.24,168.06,313.79,7143,1244,1178,4733
2020-10-02 07:30:00,83.25,188.23,158.61,298.66,7108,1227,1214,4708
2020-10-02 08:00:00,87.71,165.04,158.09,289.01,7047,1167,1234,4715
2020-10-02 08:30:00,78.43,118.97,152.78,274.73,6960,1120,1240,4623
2020-10-02 09:00:00,74.77,68.26,152.77,263.81,6766,1058,1233,4461
2020-10-02 09:30:00,69.84,29.7,157.67,281.79,6602,978,1210,4277
2020-10-02 10:00:00,78.86,6.47,146.62,288.83,6444,896,1184,4102
2020-10-02 10:30:00,86.97,2.88,138.74,324.8,6349,827,1150,3922
2020-10-02 11:00:00,86.9,3.12,123.24,319.92,6247,772,1117,3839
2020-10-02 11:30:00,87.01,3.12,107.01,323.89,6160,731,1085,3783
2020-10-02 12:00:00,96.03,3.25,95.93,321.77,6126,730,1068,3743
2020-10-02 12:30:00,107.81,3.24,93.31,315.36,6101,723,1054,3803
2020-10-02 13:00:00,107.11,3.24,80.39,304.65,6123,727,1047,3814
2020-10-02 13:30:00,116.55,3.25,67.64,289.94,6143,749,1044,3835
2020-10-02 14:00:00,110.34,3.25,60.0,266.64,6231,775,1032,3870
2020-10-02 14:30:00,101.1,3.3,52.1,232.76,6339,824,1037,3947
2020-10-02 15:00:00,92.16,3.24,52.08,214.16,6553,889,1040,4036
2020-10-02 15:30:00,99.46,66.24,47.46,207.16,6776,1007,1065,4178
2020-10-02 16:00:00,109.02,90.53,43.64,187.72,7053,1105,1089,4315
2020-10-02 16:30:00,101.68,82.41,49.96,176.73,7326,1185,1102,4582
2020-10-02 17:00:00,97.57,147.44,54.41,188.09,7627,1274,1126,4809
2020-10-02 17:30:00,68.88,203.64,52.68,187.11,7826,1384,1155,5041
2020-10-02 18:00:00,48.3,203.39,51.43,194.74,8084,1489,1195,5247
2020-10-02 18:30:00,45.97,197.37,61.65,229.75,8259,1584,1204,5303
2020-10-02 19:00:00,43.16,228.59,66.56,261.62,8362,1611,1211,5429
2020-10-02 19:30:00,41.2,277.57,66.59,272.95,8211,1640,1216,5408
2020-10-02 20:00:00,24.27,294.15,66.59,283.13,7971,1614,1199,5282
2020-10-02 20:30:00,25.3,303.64,66.39,297.32,7788,1581,1167,5107
2020-10-02 21:00:00,28.59,310.18,66.64,332.36,7710,1538,1138,4973
2020-10-02 21:30:00,38.61,285.82,69.36,343.68,7578,1505,1127,4874
2020-10-02 22:00:00,43.39,259.77,69.72,307.31,7463,1455,1105,4769
2020-10-02 22:30:00,38.11,263.33,80.06,282.28,7539,1425,1078,4675
2020-10-02 23:00:00,25.95,289.19,92.95,269.94,7447,1404,1054,4592
2020-10-02 23:30:00,13.71,277.42,91.56,275.71,7361,1380,1033,4772
2020-10-03 00:00:00,16.94,261.92,88.87,276.93,7332,1519,1023,4764
2020-10-03 00:30:00,14.89,217.03,89.58,261.58,7220,1499,998,4583
2020-10-03 01:00:00,20.91,215.44,95.75,261.22,7064,1458,971,4434
2020-10-03 01:30:00,22.68,217.32,98.84,257.0,6909,1372,972,4284
2020-10-03 02:00:00,23.76,222.02,78.62,258.65,6670,1306,982,4127
2020-10-03 02:30:00,26.17,214.83,76.39,275.37,6402,1259,981,3983
2020-10-03 03:00:00,17.31,224.52,61.04,279.07,6144,1239,974,3885
2020-10-03 03:30:00,16.25,215.43,51.71,296.16,5990,1212,969,3819
2020-10-03 04:00:00,21.1,269.23,56.77,324.1,5903,1190,961,3779
2020-10-03 04:30:00,12.91,200.53,50.81,358.8,5861,1178,971,3725
2020-10-03 05:00:00,9.79,204.43,54.9,375.79,5879,1182,974,3746
2020-10-03 05:30:00,3.08,207.0,67.7,392.78,5941,1182,986,3775
2020-10-03 06:00:00,3.41,166.06,99.62,389.8,6012,1210,990,3759
2020-10-03 06:30:00,3.55,178.38,83.64,373.11,6083,1211,1001,3775
2020-10-03 07:00:00,19.53,187.86,77.13,361.96,6088,1200,1021,3803
2020-10-03 07:30:00,36.25,182.66,74.88,365.86,6030,1167,1017,3722
2020-10-03 08:00:00,44.18,156.69,74.35,373.6,6052,1139,1042,3707
2020-10-03 08:30:00,45.62,124.76,72.42,362.75,6038,1179,1071,3650
2020-10-03 09:00:00,49.75,93.53,65.67,325.86,6001,1210,1083,3576
2020-10-03 09:30:00,53.81,86.55,70.24,321.78,5940,1174,1089,3506
2020-10-03 10:00:00,55.97,77.76,75.7,327.89,5857,1184,1103,3444
2020-10-03 10:30:00,57.76,75.09,71.32,292.21,5824,1152,1087,3403
2020-10-03 11:00:00,59.25,75.7,73.28,283.82,5674,1140,1062,3394
2020-10-03 11:30:00,61.54,74.12,66.82,263.75,5647,1146,1055,3391
2020-10-03 12:00:00,79.45,112.74,67.37,232.66,5617,1113,1055,3443
2020-10-03 12:30:00,99.39,136.39,66.59,207.21,5583,1035,1043,3538
2020-10-03 13:00:00,97.61,143.04,78.67,220.37,5582,1187,1047,3628
2020-10-03 13:30:00,86.67,153.22,76.62,243.43,5655,1264,1051,3726
2020-10-03 14:00:00,91.65,156.82,80.96,253.07,5750,1318,1055,3873
2020-10-03 14:30:00,98.49,132.88,75.82,250.34,5841,1283,1048,3914
2020-10-03 15:00:00,107.87,141.64,76.45,229.89,6054,1295,1063,3960
2020-10-03 15:30:00,93.47,196.09,119.32,256.68,6259,1352,1062,4054
2020-10-03 16:00:00,85.71,220.32,120.36,275.21,6532,1299,1091,4180
2020-10-03 16:30:00,79.74,167.22,113.97,261.78,6808,1329,1102,4369
2020-10-03 17:00:00,72.46,179.83,119.46,206.99,7131,1419,1115,4618
2020-10-03 17:30:00,63.73,175.28,154.2,171.33,7291,1467,1159,4818
2020-10-03 18:00:00,46.3,184.26,188.11,137.92,7556,1450,1213,5023
2020-10-03 18:30:00,20.74,203.46,164.38,112.53,7781,1479,1240,5134
2020-10-03 19:00:00,18.75,220.78,118.85,128.1,7958,1521,1232,5210
2020-10-03 19:30:00,21.68,209.47,100.56,159.73,7777,1539,1211,5163
2020-10-03 20:00:00,21.0,208.24,90.74,175.46,7615,1491,1197,5036
2020-10-03 20:30:00,10.3,208.51,87.04,130.51,7408,1455,1182,4851
2020-10-03 21:00:00,1.71,220.41,90.78,127.22,7265,1424,1155,4691
2020-10-03 21:30:00,12.7,230.92,91.69,111.59,7128,1399,1148,4582
2020-10-03 22:00:00,14.06,187.21,78.31,89.98,7050,1359,1105,4484
2020-10-03 22:30:00,16.64,177.73,72.76,124.77,7060,1339,1088,4406
2020-10-03 23:00:00,22.52,160.71,72.15,135.86,6951,1322,1073,4372
2020-10-03 23:30:00,25.64,159.41,75.03,150.88,6888,1307,1050,4530
2020-10-04 00:00:00,23.91,155.8,76.22,176.79,6821,1502,1021,4536
2020-10-04 00:30:00,22.49,170.25,72.49,195.53,6612,1495,1010,4350
2020-10-04 01:00:00,31.68,147.73,72.43,204.98,6501,1460,1007,4206
2020-10-04 01:30:00,34.09,140.02,72.26,163.98,6293,1378,997,4075
2020-10-04 02:00:00,42.01,165.21,72.68,136.21,6162,1314,989,3919
2020-10-04 02:30:00,41.95,157.9,72.54,178.76,5936,1248,976,3792
2020-10-04 03:00:00,35.33,141.26,72.68,177.94,5770,1200,975,3707
2020-10-04 03:30:00,33.5,114.16,71.6,177.83,5684,1170,978,3659
2020-10-04 04:00:00,21.17,108.52,68.62,181.42,5687,1159,979,3626
2020-10-04 04:30:00,19.64,105.07,80.74,154.36,5702,1152,976,3628
2020-10-04 05:00:00,22.28,102.85,83.36,140.64,5734,1123,985,3626
2020-10-04 05:30:00,31.33,107.55,85.21,130.47,5821,1113,1008,3675
2020-10-04 06:00:00,35.27,103.69,86.03,122.73,5853,1133,1020,3695
2020-10-04 06:30:00,38.37,105.67,90.32,104.97,5929,1110,1031,3691
2020-10-04 07:00:00,38.44,105.97,90.51,68.27,5987,1133,1053,3682
2020-10-04 07:30:00,59.92,120.0,95.88,78.53,5994,1105,1079,3687
2020-10-04 08:00:00,64.04,128.95,96.6,79.9,5958,1105,1111,3792
2020-10-04 08:30:00,59.66,123.24,96.26,121.98,5938,1044,1128,3866
2020-10-04 09:00:00,55.38,116.65,96.33,158.49,5853,974,1148,3807
2020-10-04 09:30:00,65.05,134.06,96.68,162.84,5739,947,1161,3814
2020-10-04 10:00:00,77.9,145.7,97.19,150.3,5614,801,1166,3818
2020-10-04 10:30:00,96.33,183.11,98.3,158.94,5568,720,1169,3878
2020-10-04 11:00:00,105.55,230.83,103.97,170.58,5565,749,1164,4050
2020-10-04 11:30:00,122.27,235.14,110.24,165.74,5550,775,1159,4099
2020-10-04 12:00:00,119.96,240.66,104.67,170.69,5518,864,1157,4130
2020-10-04 12:30:00,114.85,245.46,100.64,202.26,5546,1022,1142,4006
2020-10-04 13:00:00,115.05,252.57,107.93,221.24,5596,1087,1134,3908
2020-10-04 13:30:00,108.75,249.91,107.44,219.27,5645,1063,1128,3789
2020-10-04 14:00:00,116.66,232.79,103.57,198.26,5819,1099,1125,3741
2020-10-04 14:30:00,117.96,226.19,111.14,185.88,5996,1144,1133,3857
2020-10-04 15:00:00,114.02,238.46,128.44,199.23,6235,1135,1149,4105
2020-10-04 15:30:00,90.0,252.03,157.09,196.38,6511,1183,1162,4305
2020-10-04 16:00:00,96.21,238.31,172.62,186.39,6810,1302,1201,4444
2020-10-04 16:30:00,91.43,247.5,185.85,163.76,7070,1344,1230,4599
2020-10-04 17:00:00,75.15,253.81,196.26,216.72,7348,1366,1272,4847
2020-10-04 17:30:00,75.66,258.67,158.96,306.54,7560,1428,1296,5046
2020-10-04 18:00:00,61.46,264.21,171.76,324.31,7733,1465,1311,5132
2020-10-04 18:30:00,36.53,283.58,197.51,291.99,7790,1503,1312,5114
2020-10-04 19:00:00,26.02,287.88,210.61,263.89,7841,1524,1301,5093
2020-10-04 19:30:00,10.13,281.51,211.49,278.76,7649,1526,1275,4968
2020-10-04 20:00:00,23.51,266.52,210.86,314.11,7502,1508,1244,4830
2020-10-04 20:30:00,32.34,252.21,214.56,355.89,7357,1502,1220,4674
2020-10-04 21:00:00,28.6,206.93,202.64,342.95,7214,1482,1183,4506
2020-10-04 21:30:00,32.62,178.14,196.39,334.54,7099,1424,1162,4401
2020-10-04 22:00:00,35.89,191.56,159.97,334.02,7008,1375,1124,4267
2020-10-04 22:30:00,34.78,208.75,174.85,339.69,6984,1333,1097,4156
2020-10-04 23:00:00,42.18,207.97,160.91,339.22,6838,1311,1066,4116
2020-10-04 23:30:00,42.56,185.69,157.93,336.84,6639,1290,1064,4313
2020-10-05 00:00:00,52.59,172.09,147.9,342.67,6533,1466,1041,4389
2020-10-05 00:30:00,72.49,178.05,161.82,301.19,6390,1494,1040,4289
2020-10-05 01:00:00,86.35,182.72,172.98,294.33,6266,1457,1031,4170
2020-10-05 01:30:00,87.47,176.36,155.88,321.86,6003,1359,1030,4073
2020-10-05 02:00:00,100.53,180.13,154.54,309.44,5833,1302,1027,3930
2020-10-05 02:30:00,121.97,170.17,145.01,301.65,5719,1247,1032,3835
2020-10-05 03:00:00,117.8,153.42,119.7,280.38,5645,1207,1037,3769
2020-10-05 03:30:00,80.14,152.36,118.14,262.65,5619,1185,1043,3753
2020-10-05 04:00:00,64.16,130.84,104.9,264.1,5597,1164,1052,3800
2020-10-05 04:30:00,61.65,119.48,118.5,246.78,5647,1145,1076,3924
2020-10-05 05:00:00,66.47,116.27,121.87,248.94,5714,1158,1104,4077
2020-10-05 05:30:00,75.62,118.98,104.37,259.34,5856,1166,1159,4376
2020-10-05 06:00:00,81.52,120.65,101.12,244.47,5902,1187,1224,4661
2020-10-05 06:30:00,74.69,115.72,100.54,233.48,5922,1202,1265,4979
2020-10-05 07:00:00,67.13,112.59,97.93,226.37,5937,1215,1351,5312
2020-10-05 07:30:00,101.93,121.21,99.8,225.11,5939,1180,1400,5450
2020-10-05 08:00:00,148.98,107.13,94.35,222.01,5907,1095,1430,5636
2020-10-05 08:30:00,164.81,98.85,90.75,212.8,5923,1027,1437,5743
2020-10-05 09:00:00,167.59,108.19,90.74,213.92,5876,963,1425,5704
2020-10-05 09:30:00,177.44,139.84,88.33,204.66,5883,899,1425,5611
2020-10-05 10:00:00,175.57,149.24,77.19,198.32,5788,910,1422,5538
2020-10-05 10:30:00,177.02,186.52,83.39,181.5,5775,843,1408,5460
2020-10-05 11:00:00,188.25,136.95,93.06,168.88,5694,753,1368,5377
2020-10-05 11:30:00,198.39,161.23,111.14,197.4,5747,759,1340,5296
2020-10-05 12:00:00,180.32,215.68,140.12,178.81,5821,734,1306,5181
2020-10-05 12:30:00,168.97,181.36,157.2,204.17,5957,764,1280,5116
2020-10-05 13:00:00,155.72,175.14,167.32,249.22,6026,741,1227,5076
2020-10-05 13:30:00,159.65,195.46,175.72,232.31,6164,746,1251,5002
2020-10-05 14:00:00,168.37,199.68,173.56,249.19,6311,754,1235,4905
2020-10-05 14:30:00,169.97,196.91,177.91,252.71,6535,775,1231,4933
2020-10-05 15:00:00,146.17,169.72,172.29,246.94,6827,839,1240,4943
2020-10-05 15:30:00,140.8,168.05,178.34,236.87,7176,913,1244,5046
2020-10-05 16:00:00,103.21,177.52,180.91,187.15,7520,965,1270,5219
2020-10-05 16:30:00,105.43,183.96,191.23,180.42,7797,1023,1299,5408
2020-10-05 17:00:00,44.36,187.04,187.97,169.0,8131,1112,1324,5603
2020-10-05 17:30:00,13.52,172.83,168.75,172.78,8345,1195,1346,5696
2020-10-05 18:00:00,3.58,169.79,163.36,132.82,8420,1310,1365,5762
2020-10-05 18:30:00,0.41,151.13,153.69,151.46,8388,1434,1381,5756
2020-10-05 19:00:00,-0.09,164.08,141.06,154.84,8382,1518,1406,5842
2020-10-05 19:30:00,-0.07,155.86,134.22,179.43,8169,1594,1402,5804
